Date,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,County FIPS Code,County,Site Latitude,Site Longitude
02/13/2025,261630093,1,12.7,ug/m3 LC,58,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/14/2025,261630093,1,26.5,ug/m3 LC,83,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/15/2025,261630093,1,22.3,ug/m3 LC,76,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/16/2025,261630093,1,11.7,ug/m3 LC,56,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/17/2025,261630093,1,10.7,ug/m3 LC,54,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/18/2025,261630093,1,14,ug/m3 LC,60,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/19/2025,261630093,1,8.5,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/20/2025,261630093,1,10.8,ug/m3 LC,54,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/21/2025,261630093,1,9.8,ug/m3 LC,52,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/22/2025,261630093,1,22.9,ug/m3 LC,77,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/23/2025,261630093,1,22.7,ug/m3 LC,76,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/24/2025,261630093,1,20.1,ug/m3 LC,71,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/25/2025,261630093,1,12.3,ug/m3 LC,57,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/26/2025,261630093,1,16.3,ug/m3 LC,64,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/27/2025,261630093,1,15.7,ug/m3 LC,63,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/28/2025,261630093,1,10.6,ug/m3 LC,54,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/01/2025,261630093,1,6.5,ug/m3 LC,36,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/02/2025,261630093,1,9.2,ug/m3 LC,51,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/03/2025,261630093,1,17.3,ug/m3 LC,66,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/04/2025,261630093,1,16.3,ug/m3 LC,64,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/05/2025,261630093,1,10,ug/m3 LC,53,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/06/2025,261630093,1,6.6,ug/m3 LC,37,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/07/2025,261630093,1,12,ug/m3 LC,56,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/08/2025,261630093,1,8.2,ug/m3 LC,46,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/09/2025,261630093,1,8.4,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/10/2025,261630093,1,11.6,ug/m3 LC,56,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/11/2025,261630093,1,9.3,ug/m3 LC,51,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/12/2025,261630093,1,6.4,ug/m3 LC,36,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/13/2025,261630093,1,15.4,ug/m3 LC,63,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/14/2025,261630093,1,18.6,ug/m3 LC,69,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/15/2025,261630093,1,11.3,ug/m3 LC,55,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/16/2025,261630093,1,7.3,ug/m3 LC,41,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/17/2025,261630093,1,8.5,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/18/2025,261630093,1,11.4,ug/m3 LC,55,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/19/2025,261630093,1,12.2,ug/m3 LC,57,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/20/2025,261630093,1,6.1,ug/m3 LC,34,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/21/2025,261630093,1,8.5,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/22/2025,261630093,1,8.5,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/23/2025,261630093,1,9.9,ug/m3 LC,52,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/24/2025,261630093,1,9,ug/m3 LC,50,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/25/2025,261630093,1,7.4,ug/m3 LC,41,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/26/2025,261630093,1,7.5,ug/m3 LC,42,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/27/2025,261630093,1,13.7,ug/m3 LC,60,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/28/2025,261630093,1,14.4,ug/m3 LC,61,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/29/2025,261630093,1,10.3,ug/m3 LC,53,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/30/2025,261630093,1,8.1,ug/m3 LC,45,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
03/31/2025,261630093,1,5.1,ug/m3 LC,28,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
04/01/2025,261630093,1,7.6,ug/m3 LC,42,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
04/02/2025,261630093,1,11,ug/m3 LC,55,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
04/03/2025,261630093,1,6.2,ug/m3 LC,34,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
04/04/2025,261630093,1,7.9,ug/m3 LC,44,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
04/05/2025,261630093,1,7.7,ug/m3 LC,43,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/01/2025,261630097,1,3.2,ug/m3 LC,18,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/02/2025,261630097,1,5.1,ug/m3 LC,28,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/03/2025,261630097,1,4.6,ug/m3 LC,26,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/04/2025,261630097,1,2.2,ug/m3 LC,12,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/05/2025,261630097,1,4.5,ug/m3 LC,25,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/06/2025,261630097,1,3.5,ug/m3 LC,19,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/07/2025,261630097,1,2.4,ug/m3 LC,13,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/08/2025,261630097,1,2.7,ug/m3 LC,15,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/09/2025,261630097,1,5.7,ug/m3 LC,32,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/10/2025,261630097,1,22,ug/m3 LC,75,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/11/2025,261630097,1,16.9,ug/m3 LC,66,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/12/2025,261630097,1,14.6,ug/m3 LC,61,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/13/2025,261630097,1,7.4,ug/m3 LC,41,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/14/2025,261630097,1,6,ug/m3 LC,33,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/15/2025,261630097,1,6.8,ug/m3 LC,38,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/16/2025,261630097,1,16.5,ug/m3 LC,65,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/17/2025,261630097,1,10.6,ug/m3 LC,54,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/18/2025,261630097,1,5.1,ug/m3 LC,28,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/19/2025,261630097,1,3.1,ug/m3 LC,17,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/20/2025,261630097,1,3.6,ug/m3 LC,20,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/21/2025,261630097,1,5.3,ug/m3 LC,29,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/22/2025,261630097,1,7,ug/m3 LC,39,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/23/2025,261630097,1,8.8,ug/m3 LC,49,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/24/2025,261630097,1,8.8,ug/m3 LC,49,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/25/2025,261630097,1,11.5,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/26/2025,261630097,1,5.4,ug/m3 LC,30,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/27/2025,261630097,1,5.5,ug/m3 LC,31,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/28/2025,261630097,1,4.2,ug/m3 LC,23,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/29/2025,261630097,1,3.8,ug/m3 LC,21,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/30/2025,261630097,1,6.6,ug/m3 LC,37,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/31/2025,261630097,1,10.2,ug/m3 LC,53,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/01/2025,261630097,1,3.1,ug/m3 LC,17,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/02/2025,261630097,1,11.2,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/03/2025,261630097,1,18.8,ug/m3 LC,69,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/04/2025,261630097,1,4.3,ug/m3 LC,24,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/05/2025,261630097,1,3.7,ug/m3 LC,21,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/06/2025,261630097,1,7.6,ug/m3 LC,42,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/07/2025,261630097,1,6,ug/m3 LC,33,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/08/2025,261630097,1,11.2,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/09/2025,261630097,1,8.5,ug/m3 LC,47,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/10/2025,261630097,1,9.9,ug/m3 LC,52,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/11/2025,261630097,1,12.1,ug/m3 LC,57,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/12/2025,261630097,1,12.5,ug/m3 LC,57,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/13/2025,261630097,1,6.7,ug/m3 LC,37,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/14/2025,261630097,1,13.6,ug/m3 LC,59,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/15/2025,261630097,1,19.2,ug/m3 LC,70,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/16/2025,261630097,1,7.7,ug/m3 LC,43,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/17/2025,261630097,1,3.6,ug/m3 LC,20,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/18/2025,261630097,1,5.2,ug/m3 LC,29,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/19/2025,261630097,1,4.9,ug/m3 LC,27,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/20/2025,261630097,1,5.2,ug/m3 LC,29,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/21/2025,261630097,1,5.7,ug/m3 LC,32,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/22/2025,261630097,1,14.3,ug/m3 LC,61,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/23/2025,261630097,1,15.7,ug/m3 LC,63,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/24/2025,261630097,1,13.8,ug/m3 LC,60,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/25/2025,261630097,1,8.2,ug/m3 LC,46,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/26/2025,261630097,1,10.6,ug/m3 LC,54,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/27/2025,261630097,1,11.5,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
02/28/2025,261630097,1,4.8,ug/m3 LC,27,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/01/2025,261630097,1,2.5,ug/m3 LC,14,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/02/2025,261630097,1,4.8,ug/m3 LC,27,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/03/2025,261630097,1,11.4,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/04/2025,261630097,1,9.8,ug/m3 LC,52,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/05/2025,261630097,1,4.7,ug/m3 LC,26,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/06/2025,261630097,1,2.2,ug/m3 LC,12,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/07/2025,261630097,1,5.7,ug/m3 LC,32,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/08/2025,261630097,1,3.9,ug/m3 LC,22,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/09/2025,261630097,1,5,ug/m3 LC,28,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/10/2025,261630097,1,6,ug/m3 LC,33,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/11/2025,261630097,1,10,ug/m3 LC,53,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/12/2025,261630097,1,7,ug/m3 LC,39,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/13/2025,261630097,1,7,ug/m3 LC,39,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/14/2025,261630097,1,10.9,ug/m3 LC,54,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/15/2025,261630097,1,7.2,ug/m3 LC,40,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/16/2025,261630097,1,3.6,ug/m3 LC,20,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/17/2025,261630097,1,3.6,ug/m3 LC,20,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/18/2025,261630097,1,5.4,ug/m3 LC,30,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/19/2025,261630097,1,7.7,ug/m3 LC,43,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/20/2025,261630097,1,3.4,ug/m3 LC,19,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/21/2025,261630097,1,4.3,ug/m3 LC,24,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/22/2025,261630097,1,4,ug/m3 LC,22,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/23/2025,261630097,1,4.3,ug/m3 LC,24,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/24/2025,261630097,1,5,ug/m3 LC,28,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/25/2025,261630097,1,3.3,ug/m3 LC,18,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/26/2025,261630097,1,3.5,ug/m3 LC,19,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/27/2025,261630097,1,9,ug/m3 LC,50,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/28/2025,261630097,1,11.5,ug/m3 LC,55,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/29/2025,261630097,1,10.3,ug/m3 LC,53,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/30/2025,261630097,1,8.3,ug/m3 LC,46,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
03/31/2025,261630097,1,2.6,ug/m3 LC,14,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
04/01/2025,261630097,1,3.5,ug/m3 LC,19,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
04/02/2025,261630097,1,5.3,ug/m3 LC,29,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
04/03/2025,261630097,1,3.8,ug/m3 LC,21,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
04/04/2025,261630097,1,4.1,ug/m3 LC,23,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
04/05/2025,261630097,1,4.5,ug/m3 LC,25,NMH48217 NEW MT HERMAN CHURCH,163,Wayne,42.2616692,-83.1578933
01/01/2025,261630098,1,3.3,ug/m3 LC,18,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/02/2025,261630098,1,5.4,ug/m3 LC,30,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/03/2025,261630098,1,5.2,ug/m3 LC,29,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/04/2025,261630098,1,3.4,ug/m3 LC,19,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/05/2025,261630098,1,4.8,ug/m3 LC,27,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/06/2025,261630098,1,4.3,ug/m3 LC,24,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/07/2025,261630098,1,3.5,ug/m3 LC,19,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/08/2025,261630098,1,4.1,ug/m3 LC,23,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/09/2025,261630098,1,7.2,ug/m3 LC,40,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/10/2025,261630098,1,25.5,ug/m3 LC,82,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/11/2025,261630098,1,17.9,ug/m3 LC,67,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/12/2025,261630098,1,15.1,ug/m3 LC,62,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/13/2025,261630098,1,8.2,ug/m3 LC,46,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/14/2025,261630098,1,7.3,ug/m3 LC,41,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/15/2025,261630098,1,9.2,ug/m3 LC,51,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/16/2025,261630098,1,18.2,ug/m3 LC,68,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/17/2025,261630098,1,12,ug/m3 LC,56,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/18/2025,261630098,1,6.3,ug/m3 LC,35,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/19/2025,261630098,1,3.2,ug/m3 LC,18,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/20/2025,261630098,1,4.4,ug/m3 LC,24,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/21/2025,261630098,1,6.4,ug/m3 LC,36,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/22/2025,261630098,1,8.9,ug/m3 LC,49,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/23/2025,261630098,1,10.6,ug/m3 LC,54,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/24/2025,261630098,1,11.1,ug/m3 LC,55,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/25/2025,261630098,1,13.4,ug/m3 LC,59,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/26/2025,261630098,1,6.2,ug/m3 LC,34,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/27/2025,261630098,1,8.3,ug/m3 LC,46,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/28/2025,261630098,1,6.2,ug/m3 LC,34,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/29/2025,261630098,1,4.4,ug/m3 LC,24,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/30/2025,261630098,1,10.8,ug/m3 LC,54,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
01/31/2025,261630098,1,11.8,ug/m3 LC,56,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/01/2025,261630098,1,3.4,ug/m3 LC,19,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/02/2025,261630098,1,10.8,ug/m3 LC,54,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/03/2025,261630098,1,19.9,ug/m3 LC,71,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/04/2025,261630098,1,4.7,ug/m3 LC,26,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/05/2025,261630098,1,7.4,ug/m3 LC,41,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/06/2025,261630098,1,8.1,ug/m3 LC,45,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/07/2025,261630098,1,7.3,ug/m3 LC,41,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/08/2025,261630098,1,12.2,ug/m3 LC,57,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/09/2025,261630098,1,9,ug/m3 LC,50,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/10/2025,261630098,1,12.3,ug/m3 LC,57,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/11/2025,261630098,1,14.3,ug/m3 LC,61,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/12/2025,261630098,1,16.2,ug/m3 LC,64,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/13/2025,261630098,1,7.4,ug/m3 LC,41,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/14/2025,261630098,1,16.5,ug/m3 LC,65,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/15/2025,261630098,1,18.8,ug/m3 LC,69,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/16/2025,261630098,1,8.2,ug/m3 LC,46,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/17/2025,261630098,1,4.7,ug/m3 LC,26,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/18/2025,261630098,1,6.4,ug/m3 LC,36,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/19/2025,261630098,1,6.9,ug/m3 LC,38,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/20/2025,261630098,1,6,ug/m3 LC,33,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/21/2025,261630098,1,7,ug/m3 LC,39,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/22/2025,261630098,1,17.7,ug/m3 LC,67,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/23/2025,261630098,1,18.4,ug/m3 LC,68,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/24/2025,261630098,1,18.1,ug/m3 LC,68,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/25/2025,261630098,1,10.7,ug/m3 LC,54,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/26/2025,261630098,1,11.2,ug/m3 LC,55,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/27/2025,261630098,1,11.6,ug/m3 LC,56,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
02/28/2025,261630098,1,7.6,ug/m3 LC,42,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/01/2025,261630098,1,3.2,ug/m3 LC,18,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/02/2025,261630098,1,6.6,ug/m3 LC,37,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
03/03/2025,261630098,1,16.6,ug/m3 LC,65,DP4th - Detroit Police 4th Precinct (GHIB),163,Wayne,42.312158,-83.091943
